COVID-19	263040678920081408	no_url	@marcushasfun- u were a guest star in my dream last night, &amp; 2day I noticed Marcus Garvey Park on a NYC #hurricane map! http://t.co/LQ2Kpif0	yes_calls_for_action
COVID-19	262738370759905280	no_url	Word to the wise, make sure you have cash on u in case of a prolonged power outage &amp; charge all ur phones, iPads, etc.	yes_calls_for_action
COVID-19	262397043224481792	no_url	#GottaAceMySATexam : OH LORD: wish my cousin found this previously http://t.co/umUM2hzE ya better get this #Top10FavoriteSongs kvb	no_not_interesting
COVID-19	262938402587033602	no_url	@victoriaaa0x haha I was gonna say how can u not wanna stay with Martha ?!	no_not_interesting
COVID-19	263014974266408961	no_url	@jackmackenroth: I'm bored so I'm gonna go outside and get a blow job #HurricaneSandy	no_not_interesting
COVID-19	262700582928789504	no_url	Yo ref his hand is outta bounds	no_not_interesting
COVID-19	263148068365533186	no_url	Stop with this silly snow hoax. We all know this is a global warming hurricane... @slackadjuster @severestudios @reedtimmerTVN	yes_calls_for_action
COVID-19	262953803517657088	no_url	This is what it look like out my window  @ WeedTopia ! =} http://t.co/ca1HBCtc	no_not_interesting
COVID-19	262891755366670338	no_url	@Hayleyshammock shopping fun! ;)  it should be like this then start to gradually get worse..but will keep u up2date! @ see what goes on..	no_not_interesting
COVID-19	262992935581261824	no_url	I'm debating if I should take you homeeee .	no_not_interesting
COVID-19	262646509324103681	no_url	Emily's air mattress is our Noah's Ark. Two of every type (of boxed wine) #sandy	yes_calls_for_action
COVID-19	262932766411354113	no_url	Checking the city here in Brooklyn  http://t.co/ESLzKZm7	no_not_interesting
COVID-19	262893005973897216	no_url	Holy shit it must be the end of the world when not even best buy is opening. Day offf	no_not_interesting
COVID-19	262713321558507521	no_url	just because you can't, doesn't mean i can't	no_not_interesting
COVID-19	262643581859266560	no_url	When the lights in the elevator you're in go out and you're stuck in darkness #hurricanesandy	yes_calls_for_action
COVID-19	262388734526386177	no_url	#SATstudyTime : WOW.. wish my boys found that earlier http://t.co/BmrBPwYv hurry before its unavailable Des Moines Register bwy	no_not_interesting
COVID-19	262923557485543424	no_url	@TheFatLadyRaps but you love me... And u ugg	no_not_interesting
COVID-19	263001696836407298	no_url	@judyrey Same thing in Queens, I have siding hanging from my house. Where r u?	no_not_interesting
COVID-19	263323977664053248	no_url	@OredRocAnn holy shit, your block or the next one?	no_not_interesting
COVID-19	262980126306889729	no_url	The Statue of Liberty as seen from near Battery Park. #sandy #hurricanesandy  @ Battery Park City http://t.co/0MZy2IXX	yes_calls_for_action
COVID-19	263296901187776512	no_url	Channel surfing, and relaxing with my green goodies. I wanna go for a walk, but not feeling flying away like #MaryPoppins or some shit.	no_not_interesting
COVID-19	262684238896300032	no_url	I wanna go to the beach but I don't wanna die	yes_calls_for_action
COVID-19	263118773664485376	no_url	RT @KatEdorsson: #SANDY &amp; #A-ROD Damn dude... What is this world coming too http://t.co/GZgV9jnM     too funny LOL!!	yes_calls_for_action
COVID-19	263139442183790593	no_url	@nicoledandrea yea, just hoping my windows hold. They're shaking but they're all new so fingers crossed. Hope all is well on your end	yes_calls_for_action
COVID-19	262419390740430848	no_url	Today i had more fun then i have in the longest time,	no_not_interesting
COVID-19	262647226331979776	no_url	@CocoCrunchMB Hi P'! Your going to do great today :D Love you! &lt;3	no_not_interesting
COVID-19	262937571376627714	no_url	Water levels be rising!!! (@ Long Island City Piers) [pic]: http://t.co/D9VVuCPo	yes_calls_for_action
COVID-19	262608654115696640	no_url	dearest @andre_kamp, i love you. wish you were in the storm with us. http://t.co/f4ehKQQA	yes_calls_for_action
COVID-19	262686217462767618	no_url	Stfup...! Nobody likes your shit anyways....!! ___ likes to talk shit ALOT !   Lmfao	no_not_interesting
COVID-19	263139066609025024	no_url	BREAKING: RT @youranonnews: #NYC #Sandy - FDNY on scanner confirmed fuel leak contamination. Drink bottled water. Boiling will not help.	yes_calls_for_action
COVID-19	262632413526650880	no_url	@MikeyDeleasa thank you for posting that! Is it gonna be rescheduled?	no_not_interesting
COVID-19	263071168569962496	no_url	My power keep goin in and out	yes_calls_for_action
COVID-19	263119712408449024	no_url	My whole street is BLACK	no_not_interesting
COVID-19	263400723415433216	no_url	@shalomshuli Dude...you are CRUSHING on Howard!  I'm listening on demand right now.  Shalom, mother effer!  ~Sal ( from Raw Dog)	no_not_interesting
COVID-19	263006493832536064	no_url	@Max_D_tho smokin during a hurricane is hard as hell lol	yes_calls_for_action
COVID-19	262916894640721921	no_url	tonight I'm gonna dance for all that we've been through, but I don't wanna dance if I'm not dancing with you.	no_not_interesting
COVID-19	263207263735521280	no_url	Things are bad out there @ West Orange Police Dept http://t.co/elNnbJwG	yes_calls_for_action
COVID-19	262743912622481410	no_url	If only I was stormed in with @Twink_ie &amp; @GiBaby_ My only survival needs. Stay safe, love you	yes_calls_for_action
COVID-19	262612444822773761	no_url	@Wimblaaa what!? Malteses are cute!! http://t.co/bbYpEvBA	no_not_interesting
COVID-19	262425319644995584	no_url	Well I was the only sober one at the party at least I won't have a #hangover #suckstosuck	no_not_interesting
COVID-19	262627301999669249	no_url	Everyone and their mothers are at home depot	no_not_interesting
COVID-19	263064103097073664	no_url	@ant_decicco I wanna check it out!	no_not_interesting
COVID-19	262377283547963392	no_url	I'm too nice at FIFA!!!!!!	no_not_interesting
COVID-19	263186235609198593	no_url	So much to do..in such short time ; must not be lazy!! AHJA	no_not_interesting
COVID-19	262866446596595713	no_url	Sicilia ubd !!! #HaveToAceMySATexam .. ..better get it while u can http://t.co/2OZUsia8	no_not_interesting
COVID-19	263065687252160512	no_url	Power's been cut to lower Manhattan and our lights are flickering....!	yes_calls_for_action
COVID-19	263041747725217792	no_url	My mom told me I could have whoever I want sleep over, it's a little late mom	no_not_interesting
COVID-19	262816572635230209	no_url	Pre Sandy Calm @ Patsy &amp; Eddie's Boli-Stoli Factory http://t.co/2zE2rPiN	yes_calls_for_action
COVID-19	263042795672064000	no_url	Guys!!!! It's getting really bad out there now!!! Hope everyone  @ Frankenstorm Apocalypse - Hurricane Sandy http://t.co/sRvSO8kj	yes_calls_for_action
COVID-19	262764439437180930	no_url	GIANTS!!! Congratulations. What a season!	no_not_interesting
COVID-19	262387372438720513	no_url	I have so much ammo, I'm gunna kill all the babies- @Zaine_O_Mac	no_not_interesting
COVID-19	262597224658251777	no_url	@pweetytinu am Gud and u	no_not_interesting
COVID-19	262951342073597953	no_url	good bye Astoria #hurricanesandy on the way @ Astoria Park http://t.co/WBqWIqHU	yes_calls_for_action
COVID-19	262537488415981570	no_url	@AbbieBradyD it's not a memo you wanted to be on, trust me	no_not_interesting
COVID-19	262992182523334656	no_url	Oh dear Sandy.. #Home #IgnorantShit #LookingLikeIm13 #SuperAsian  @ Somewhere in my world http://t.co/axBvzhzV	no_not_interesting
COVID-19	263104324320759808	no_url	@ZMars89 to be honest with you. I don't remember peeing infront of his house ever..	no_not_interesting
COVID-19	262917605541679104	no_url	sandy can't stop me from getting my owab	no_not_interesting
COVID-19	263429885417119744	no_url	NO WE DO NOT HAVE FUCKING ICE !!!  GO THE FUCK HOME !	no_not_interesting
COVID-19	263101007012179968	no_url	Hide yo kids hide yo wives #Sandy	yes_calls_for_action
COVID-19	262430296757116928	no_url	Are you Don Drapers wife?  BOoM #halloween2012 #madmen http://t.co/ioBGXliU	no_not_interesting
COVID-19	262707609717575680	no_url	Ok - goodbye New Yorkers. I'm outta here! Good luck with the #frankenstorm and stuff...	yes_calls_for_action
COVID-19	262471773281460224	no_url	#GottaAceMySATexam .. OH LORD: I really wish we found that previously http://t.co/rbnRHSAj ya better get this #TallGirlAppreciationDay pzk	no_not_interesting
COVID-19	263112104985374720	no_url	And out goes my power	yes_calls_for_action
COVID-19	262928096687173633	no_url	#RT_ @shakira says: I'm something you'll regret losing, I can promise you that much.	no_not_interesting
COVID-19	262961530683928577	no_url	@4SHOCinCity so far good, I'm part of emergency staff, I just happen to have day off!	no_not_interesting
COVID-19	263090700944556032	no_url	I dont even care about the power, I just want this storm to be over	yes_calls_for_action
COVID-19	262943710227087360	no_url	Really don't mind this sandy thing unless the power goes out	yes_calls_for_action
COVID-19	262743175431602176	no_url	@stephennyr89 cause I seen people post pictures of flooding &amp; puddles .. Didnt know what was going on out there haha	yes_calls_for_action
COVID-19	263114442114490368	no_url	Tree Trimming in Nee Jersey http://t.co/SnvLYuLp	no_not_interesting
COVID-19	262615077952319489	no_url	I honestly hate the Volkswagen commercial with the dude singing in the black car	no_not_interesting
COVID-19	263077258338639872	no_url	Oh my god there's an emergency alert in my area I'm fucking scared http://t.co/h5ZoNDkG	yes_calls_for_action
COVID-19	263013628167462913	no_url	@jacquelinetweet we just happen to be surrounding a tray of vodka Kelly right now while sheltering in our building haha #hurricanefestival	yes_calls_for_action
COVID-19	263023091897221121	no_url	I want 1st marking period to end already!	no_not_interesting
COVID-19	262392725469544448	no_url	@s_mehalick: Why won't my friends text me?	no_not_interesting
COVID-19	263102777822150656	no_url	This guy Skelton had the job in week 1. Got hurt. Kolb leads them to 4-2 n skelton comes is and is just HORRIFIC	no_not_interesting
COVID-19	263040368797446146	no_url	@SwagisLethal But around 6-8pm with the high tide we will have bad flooding	yes_calls_for_action
COVID-19	263400823873212416	no_url	@Prarthana_xo I have electricity come over later	yes_calls_for_action
COVID-19	262756485862412288	no_url	I feel like If we Fall apart You Wouldn't Care. &lt;\3 :(	no_not_interesting
COVID-19	262756977430646785	no_url	@JAZMINrazzles My Soul To Take (:	no_not_interesting
COVID-19	262906282929967104	no_url	Its sad, when you can't trust someone you involve with	no_not_interesting
COVID-19	263117323815223297	no_url	I'm tighter than a virgin right now since i can't text &lt;&lt;&lt;	no_not_interesting
COVID-19	262919076668637184	no_url	Baby all I need is on	no_not_interesting
COVID-19	262652972754956288	no_url	Can't believe one of the twitter accounts for the hurricane is actually tweeting/promoting4Obama. Be funny bout the storm not talk politics	yes_calls_for_action
COVID-19	262755928191946752	no_url	@XO_kimx3: #ToMyFutureDaughter you will play softball	no_not_interesting
COVID-19	263128254674784256	no_url	@SBedard23 sounds great love you guys !!	no_not_interesting
COVID-19	262609740402675714	no_url	Teaching your little siblings how to actually be a decent human bieng	no_not_interesting
COVID-19	262902930624090112	no_url	@ufouria_ I don't even like candy so I don't know man lmfao	no_not_interesting
COVID-19	262644498688004097	no_url	Why does my twitter randomly favorite other people tweets #sorryguys	no_not_interesting
COVID-19	263123476653682688	no_url	@Vikeologist we're a cbs owned and operated station. NY needed crews, we came!	no_not_interesting
COVID-19	262564759814152192	no_url	He ain't nothing like the boy I used to know.	no_not_interesting
COVID-19	262609485632266241	no_url	My first step in MY :) (@ New York Penn Station w/ 79 others) [pic]: http://t.co/X3ZqCD9p	no_not_interesting
COVID-19	262762267219734528	no_url	@Nikki_217 @_wonderrwoman flounder is just a buzz kill, Arial cannot be tamed. #fucksafety	no_not_interesting
COVID-19	262954891096494081	no_url	!!!!!!!@XSTROLOGY: #Aries cannot stand stagnant relationships. If shit gets boring they will wander.	no_not_interesting
COVID-19	263325109706702848	no_url	@Jikankun @ManaPuddingFox no power in town. both doing fine. driving sucks.	yes_calls_for_action
COVID-19	262633993449664512	no_url	They can just throw me a couple hundred .	no_not_interesting
COVID-19	263326119359561728	no_url	Lots of people out in #BayRidge #Brooklyn checking out the storm damage. #sandy #sandyaftermath	yes_calls_for_action
COVID-19	263390086979260416	no_url	about to beg my mom to let me throw down	no_not_interesting
COVID-19	263284448395665408	no_url	No power, out driving the jeep and charging my phone. Trees down, Does not look like are getting power anytime soon.	yes_calls_for_action
COVID-19	262700804262211585	no_url	First day of #nnguw started with Mobile Websites and Apps today. So far so good!	no_not_interesting
COVID-19	262630144806629377	no_url	The hurricane updates are most interesting than the Jets games.	yes_calls_for_action
COVID-19	263047016593125376	no_url	@mikesvehla come to bayonne son	no_not_interesting
COVID-19	262538690679681024	no_url	Marcus Lattimore man prayers up for u man keep fighting South Carolina #21 shyt was terrifying espi ally if you are a football playerlike me	no_not_interesting
COVID-19	262807854363332608	no_url	I should of went to a hurricane sandy party..I'm so bored I'm tweeetin my biscuits off over here #bored #awake	yes_calls_for_action
COVID-19	262974991694446592	no_url	@HenryEdmondson the big bear was on pix11 news and got interviewed	no_not_interesting
COVID-19	263079317855141889	no_url	No power, no problem! #blackout #sandy #eastvillagenyc #newyork #hurricanecowboys  @ East Village http://t.co/84LtDMIZ	yes_calls_for_action
COVID-19	262731259271335937	no_url	@bree_cass this is from rob bc he doesn't have a smartphone at my house: coookkkieeeeeee!!	no_not_interesting
COVID-19	263060018604171264	no_url	@toodopekay_ yea lets hope it pass us quick	yes_calls_for_action
COVID-19	262699097545375744	no_url	@sirenasmaster well we shall see lol...i aint worried i leave it to God	no_not_interesting
COVID-19	262676215884824576	no_url	Watching tv nd Textin my best friend	no_not_interesting
COVID-19	262955065843785728	no_url	@Valerie_Mia how is it by you Valerie? It's really windy over here.	yes_calls_for_action
COVID-19	263029063462055936	no_url	The lady on channel 4 news looks like @jekkkkax3 s mom	no_not_interesting
COVID-19	262887647893151745	no_url	Hi Cav vmt WOW.. #HaveToAceMySATexam : ..better get it while u can http://t.co/nN4neU1z	no_not_interesting
COVID-19	262411331427241984	no_url	In love with my bed except for the fact that every move you make something squeaks #thestruggle	no_not_interesting
COVID-19	263401491694493696	no_url	@Fxq_Ya_Feelins u good nobody gon see lmfao	no_not_interesting
COVID-19	262451838903803905	no_url	No normal people leave the airport this early	no_not_interesting
COVID-19	262614239242510336	no_url	Hurricane sandy can suck it	yes_calls_for_action
COVID-19	262989476702326787	no_url	Frankenstorm? More like zombie apocalypse. (at Manhattan) [pic]  http://t.co/kyzTKAog	yes_calls_for_action
COVID-19	263003949425098752	no_url	Promise that you'll sing about me 4eva, promise that you'll sing about me 4...ooOooo	no_not_interesting
COVID-19	262982548920090624	no_url	@nathanandy lol no trauma to little man!	no_not_interesting
COVID-19	262781159648399360	no_url	@steffffuhhknee omg I was just talking about that game. I fucking love it! Lmao	no_not_interesting
COVID-19	263342869325164544	no_url	West side highway downtown is a swimming pool @FrankBeach_  @ Riverside Park North http://t.co/F7uL15nX	yes_calls_for_action
COVID-19	262897064873185280	no_url	woke up in the worst pain in my knee #IHateRain	no_not_interesting
COVID-19	262813839949692929	no_url	Moving Target! (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 1057 others) http://t.co/ap6Pdf6X	yes_calls_for_action
COVID-19	263291850096513025	no_url	I hope I'm able to make good friends when I move to Florida in two years :)	no_not_interesting
COVID-19	263185035681738752	no_url	Wind Advisory issued for Union Center, NJ http://t.co/elByuKlj	yes_calls_for_action
COVID-19	263004516172058624	no_url	@Robyouells hey brotha, how u dealing with this weather?	yes_calls_for_action
COVID-19	262374000070623235	no_url	I'm at Mile End (Brooklyn, NY) w/ 4 others http://t.co/6XNIh6j3	no_not_interesting
COVID-19	262548215000363008	no_url	@dominiloka YES to football but pending on ur tv u might lose the satelite n all that.	no_not_interesting
COVID-19	262934248711925760	no_url	@SandraMcGarrell I love you all deeply but until you can offer me a Jamba Juice, Whole Foods and Bud Light Lime, I'm staying put. X	no_not_interesting
COVID-19	263018717078773761	no_url	Got my loud, now I'm ready	no_not_interesting
COVID-19	263131875764215808	no_url	@jvssica get the 5 on sprint..	no_not_interesting
COVID-19	263089595971952640	no_url	@jessicadelfino: Any chance #Mitt #Romney made this hurricane? #Sandy Our fault bc we depend on govt subways, roads and FEMA. Right?	yes_calls_for_action
COVID-19	262680233738645504	no_url	What if the power goes out and I'm left with raw cupcakes? That would just be fucked.	yes_calls_for_action
COVID-19	263327751270985729	no_url	Hehe @cha_patti: @aruna_dawn Can't wait to see your mummy on ITV tonight! Hope all's well.... Lots of chapatti love coming your way xxxxxx	no_not_interesting
COVID-19	262606602237001728	no_url	Hide your children, hide your wives! (@ Frankenstorm Apocalypse- Hurricane Sandy w/ @beer4molly @y_vo) http://t.co/cwZpTNB7	yes_calls_for_action
COVID-19	263069052413554688	no_url	omg a huge tree just fell in my backyard so close to my house. this is too scary!	yes_calls_for_action
COVID-19	262410009567166464	no_url	Love these bitches @jgords nichole_durant brooke_nicholeee92  @ Bamboo Bar http://t.co/so8RUPvA	no_not_interesting
COVID-19	262718511644803072	no_url	I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @sarahjgiann http://t.co/lrH0HeaJ	yes_calls_for_action
COVID-19	263087851187621888	no_url	Water has officially entered my house.	yes_calls_for_action
COVID-19	262392067534249984	no_url	LMFAOO  @BollyWoodsOwn: If you text me right now prepare for a long ass conversation	no_not_interesting
COVID-19	263134460164337665	no_url	A fuck nigga that's ; that shit I don't like !!	no_not_interesting
COVID-19	262676509788082178	no_url	Why ppl crying and taking sandy serious? She's just a squirrel.	yes_calls_for_action
COVID-19	262642412814479360	no_url	Put me as your screen saver so I know it's real	no_not_interesting
COVID-19	263083076362584065	no_url	Storm is supposed to die down around midnight. 3 more hours of hell.	yes_calls_for_action
COVID-19	262686422421614594	no_url	@Exotic_Asian_: Im really bored in bedddddd. Ahhhhhh I keep changing positions every 5 mins lmao	no_not_interesting
COVID-19	263102285020794880	no_url	: Video Of ConEd Station On FDR And 14th Street Exploding http://t.co/nhU1igZx	no_not_interesting
COVID-19	262979499560411136	no_url	@PrincessReb_: Jaime missed me texting him ugh me too . &amp; if wifi goes I'm done for lmao	no_not_interesting
COVID-19	262549311630491649	no_url	@POInT_at_ASH thanks girl I'm home safe	no_not_interesting
COVID-19	262735396528586752	no_url	@kritzkolesa coolest fork in town	no_not_interesting
COVID-19	263044931516518400	no_url	out to cnr, wish me luck lmao  i wish	no_not_interesting
COVID-19	262622206666866688	no_url	I need some classic #Halloween movies in my life.	no_not_interesting
COVID-19	262525535534596096	no_url	I'm at NBCUniversal (New York, NY) http://t.co/LLvUhyrJ	no_not_interesting
COVID-19	262388268941844480	no_url	Just gunna walk everywhere for now on.	no_not_interesting
COVID-19	262807388850114561	no_url	MBFW S2013 FLASHBACK: BEAUTIFUL SILHOUETTES @reemacra!! This i @ Reem Acra Show @ Mercedes-Benz Fashion Week http://t.co/jvCcJMVV	no_not_interesting
COVID-19	263134319634165760	no_url	When she says my name she's mad at me	no_not_interesting
COVID-19	263077841460162562	no_url	Keep hearing a crazy grinding and lights keep flickering but thankfully we're still lit up here in Bayonne! #Sandy #sandyn12nj	yes_calls_for_action
COVID-19	262462217709043712	no_url	#SATstudyTime .. GOODNESS I really wish my cousin had got that previously http://t.co/vXLm9pTW ya better get this #donttextmeif ckf	no_not_interesting
COVID-19	262702101262643202	no_url	@richard1826 I'm so mad!! It was just his fingertips out! Ughhh	no_not_interesting
COVID-19	262968641799192578	no_url	Who wants to o looting when sandy hits?!	yes_calls_for_action
COVID-19	263117383189798913	no_url	Omg  @ Consolidated Edison of NY http://t.co/tQ9MSSBa	no_not_interesting
COVID-19	262674741721198593	no_url	IPHONES ARE OFFICIAL!! STAY FOCUS!!  @ Mott Haven (Bronx, NY) http://t.co/lK2ISQ28	no_not_interesting
COVID-19	263007572108394496	no_url	i wanna go to the park lol	no_not_interesting
COVID-19	262612525261139968	no_url	@iArrestNoCuffs mad ya man pays no mind during da game	no_not_interesting
COVID-19	263011844149616640	no_url	@capitalV @macnrg The CALM before the storm...is over! http://t.co/L6NVT8BM	yes_calls_for_action
COVID-19	262661185541918720	no_url	@James_Yammouni   good morning! Please pray for your USA east coast fans like me because a horrible hurricane is hitting us very soon 10	yes_calls_for_action
COVID-19	262596351236403200	no_url	Class canceled Monday &amp; Tuesday.. Perfect	no_not_interesting
COVID-19	262366669417107456	no_url	&amp; if I don't I'm paying someone to come out with me	no_not_interesting
COVID-19	263231903241474048	no_url	I'm so bored since i have no TV right now that I've heard all the songs on my phone #4,539	no_not_interesting
COVID-19	262796633417326592	no_url	@Heady_Mo Rd better be safe that shit gonna hit tomorrow lol	yes_calls_for_action
COVID-19	263027489041952768	no_url	@Automotive: Lamborghini Aventador http://t.co/jlnGZPoC because my next boyfriend will drive this! @lorrainepesola	no_not_interesting
COVID-19	262720567965278210	no_url	new york from the Statue of Liberty (crown) http://t.co/62VX2L2B http://t.co/eixNarep	no_not_interesting
COVID-19	262711015056224257	no_url	these hurricane sandy tweets are so hilarious tho	yes_calls_for_action
COVID-19	262656498902114305	no_url	@_MonyMaknMitch: Think I'm a use this time off to get back n the gym u need too	no_not_interesting
COVID-19	262635620864774147	no_url	trees n wine. #hurricanesupplies #sandy	no_not_interesting
COVID-19	262360668366315521	no_url	@PatriArt: The Days of Our Lies #ObamaSoapOperas  nice	no_not_interesting
COVID-19	263315612741300224	no_url	Maybe now you ignoramus might appreciate school 3-/	no_not_interesting
COVID-19	263118055389925376	no_url	There's a lot of good cops,volunteers, and emergency responders out there risking it all.. Thanks &amp; my thoughts are with you #hurricanesandy	yes_calls_for_action
COVID-19	263295729890635777	no_url	My dream of having a fat guinea pig has been fulfilled	no_not_interesting
COVID-19	263027383135793152	no_url	-' LmaO !!!! *grabs sneakers*  @BtwImPretty_: @JahTeflon_ lets get his ass out da pic	no_not_interesting
COVID-19	263406380503924736	no_url	Thank god not every place was affected by the storm! (@ Uncle Louie G's Italian Ices &amp; Ice Cream) http://t.co/NWqRvNip	yes_calls_for_action
COVID-19	262679622796333057	no_url	I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @megtowe http://t.co/p56xmALz	yes_calls_for_action
COVID-19	263138359256424449	no_url	Riding out Sandy @ my in-laws in Leonardo, NJ. My town of Keansburg, NJ is a lake!	yes_calls_for_action
COVID-19	262647289422675969	no_url	lol @ my aunt saying she's not evacuating because a certain family by her house will be just waiting to steal everybody's shit #realtalk	yes_calls_for_action
COVID-19	262672114115559425	no_url	@DayanaNarie: Let's fucking go! We about to make a comebackdnt gass.. Stay humble lol	no_not_interesting
COVID-19	263422340401090560	no_url	@bissyv lmaoo I triedd but he's too scared to fall	no_not_interesting
COVID-19	262634483239505922	no_url	Lunch, meatballs... (@ Meatball Obsession) [pic]: http://t.co/rU8SeHmV	no_not_interesting
COVID-19	263050018766856193	no_url	@RJ_Dizon @yoDenis_ @kervindoee lmao when I saw this I was like I have to show ya	no_not_interesting
COVID-19	262356623576674305	no_url	#GNTGiveaway @GameNTrain is giving away 2800 MS Points! Enter today! http://t.co/v90Kr50r	no_not_interesting
COVID-19	263075125472161792	no_url	U think hurricane Sandy is bad just wait till Hurricane Selver comes hehe	yes_calls_for_action
COVID-19	262855354738692097	no_url	Ok people so I have to work keep me in your prayers many thanks #sandy2012	yes_calls_for_action
COVID-19	263100422590439425	no_url	@JLawMiamiDoll I promise I am..  Thats where I was b4..	no_not_interesting
COVID-19	262350294090907648	no_url	I'm saying it as if I'm not taken need this free just love spending time with my Roost	no_not_interesting
COVID-19	263421710819266562	no_url	He's such a fat dike	no_not_interesting
COVID-19	262651589586735104	no_url	Happy 1st Large Milk Chocolate Letters-Anniversary Birthday Gift for Boyfriend Girlfriend-Made to Order http://t.co/99dq39VB	no_not_interesting
COVID-19	263346234255888384	no_url	Read between the lines. What the MTA is trying to say is we're all fucked.	no_not_interesting
COVID-19	262487137235111936	no_url	#SATstudyTime .. OMG I wish my brother found this previously http://t.co/3o2hrJeQ you better get it now #Top10FavoriteSongs utv	no_not_interesting
COVID-19	262978375403065344	no_url	Better be a sick joke	no_not_interesting
COVID-19	262412301733351425	no_url	@Proud_Jamaican_ yeah we in Osric group lol so we pay 16	no_not_interesting
COVID-19	262753449316319232	no_url	What even iz a hurricane...	yes_calls_for_action
COVID-19	263402690250420225	no_url	@katieguardnuh IM REALLY EXCITED LIKE HELLO CHRISTMAS	no_not_interesting
COVID-19	262445366396473344	no_url	Lumberjack (@ Good Stuff Diner) https://t.co/aF9z9N1b	no_not_interesting
COVID-19	262661164306161664	no_url	@MilanaMay we are all in this together! #sandy #ssaf	yes_calls_for_action
COVID-19	262402665584132096	no_url	Wooow James Harden to the Rockets?!	no_not_interesting
COVID-19	263105934807666688	no_url	@ColeBronxx: @PorcDaddy no people who have an answer for everything SUCK &lt;&lt;&lt; Not true lol	no_not_interesting
COVID-19	263005422980571136	no_url	@x__fIERCE yeahhh I don't think it will go that far I mean ur talking about over 50 blocks it will travel. I can't c that happening.	no_not_interesting
